ZoneNumber,day_of_week,hour_of_day,avg_active_cars
4077,4,20,1
4077,5,8,1.33
4077,5,9,1.4
4077,5,10,1
4077,5,11,1.33
4077,5,12,1.75
4077,5,13,1.75
4077,5,14,1.33
4077,5,15,1
4077,5,16,1
4077,5,17,1
4077,5,18,1
4077,5,19,1
4077,6,8,1
4077,6,9,1
4077,6,10,1
4077,6,11,2
4077,6,12,1
4077,6,13,1
4077,6,14,1
4077,6,15,1
4077,6,16,1
4077,6,17,1
4077,6,18,1
4077,6,19,1
4077,7,12,1
4077,7,16,1
4078,1,9,1.33
4078,1,10,1.5
4078,1,11,1.25
4078,1,12,1
4078,1,13,2
4078,1,14,1
4078,1,15,1
4078,1,17,1
4078,1,20,1
4078,2,8,1
4078,2,9,1
4078,2,10,1
4078,2,11,1
4078,2,12,1
4078,2,13,1
4078,2,14,1
4078,2,15,2
4078,2,16,1
4078,2,17,1
4078,2,18,1
4078,2,20,1.5
4078,3,8,1
4078,3,9,1
4078,3,10,1
4078,3,11,1
4078,3,12,1
4078,3,13,1
4078,3,14,1
4078,3,16,2
4078,3,17,2
4078,3,18,1
4078,3,19,1
4078,4,8,1.33
4078,4,9,1.67
4078,4,10,1
4078,4,11,2
4078,4,12,2
4078,4,13,1.25
4078,4,14,1.5
4078,4,15,1
4078,4,16,1
4078,4,17,1
4078,4,18,1
4078,4,19,1
4078,5,8,1
4078,5,9,2
4078,5,10,1
4078,5,13,1
4078,5,14,1.5
4078,5,15,1.33
4078,5,16,1.5
4078,5,17,1
4078,5,18,1
4078,5,19,1
4078,6,9,1
4078,6,12,1
4078,6,15,1
4078,6,16,2
4078,6,17,1
4079,1,8,1
4079,1,12,1
4079,1,13,1
4079,1,14,1
4079,1,15,1
4079,1,17,1
4079,2,11,1
4079,2,12,1
4079,2,13,1
4079,2,18,1
4079,3,10,1
4079,3,12,1
4079,3,13,1
4079,3,14,1
4079,3,20,1
4079,4,9,1
4079,4,10,1
4079,4,12,1
4079,4,14,1
4079,4,16,3
4079,5,9,1.33
4079,5,11,1.5
4079,5,12,1
4079,5,13,1
4079,5,15,1
4079,6,8,1
4079,6,9,1
4079,6,10,1
4079,6,11,1
4079,6,12,1
4079,6,13,1
4079,6,14,1
4079,6,15,1
4079,6,16,1
4079,6,17,1
4079,6,18,1
4079,7,13,1
4080,1,8,1.33
4080,1,9,1.25
4080,1,10,2
4080,1,11,2.25
4080,1,12,1.75
4080,1,13,2
4080,1,14,2
4080,1,15,1
4080,1,16,1.5
4080,1,17,1
4080,1,19,1
4080,2,8,1
4080,2,9,2
4080,2,10,1.5
4080,2,11,1.75
4080,2,12,1.5
4080,2,13,1.25
4080,2,14,2
4080,2,15,1
4080,2,16,1.25
4080,2,17,1.5
4080,2,18,1
4080,3,8,1.67
4080,3,9,2.5
4080,3,10,2.67
4080,3,11,3
4080,3,12,1.67
4080,3,13,1
4080,3,14,1.33
4080,3,16,1
4080,3,17,1
4080,3,18,1
4080,3,19,2
4080,4,8,1.67
4080,4,9,2.25
4080,4,10,2.33
4080,4,11,2
4080,4,12,1.67
4080,4,13,2
4080,4,14,1.5
4080,4,15,1
4080,4,16,1
4080,4,17,1
4080,4,18,1
4080,5,8,2
4080,5,9,1.67
4080,5,10,4
4080,5,11,1.8
4080,5,12,2.4
4080,5,13,1.5
4080,5,14,1
4080,5,15,1
4080,6,8,1
4080,6,9,1
4080,6,10,1
4080,6,11,1
4080,6,12,1
4080,6,13,1.5
4080,6,14,1.75
4080,6,16,1
4080,6,17,1
4080,6,18,1
4080,6,19,1
4080,6,20,1
4080,7,9,1
4080,7,11,1
4080,7,15,1
4081,1,9,1
4081,1,10,1
4081,1,11,1
4081,1,12,1
4081,1,13,2
4081,1,16,1
4081,1,19,1
4081,1,20,1
4081,2,9,1.5
4081,2,10,1.25
4081,2,11,1.67
4081,2,12,1
4081,2,14,1
4081,2,15,2
4081,2,18,1
4081,2,19,1
4081,2,20,1
4081,3,9,1
4081,3,10,1.33
4081,3,11,1.5
4081,3,12,1.5
4081,3,13,2
4081,3,16,1
4081,4,9,1
4081,4,10,1
4081,4,11,1
4081,4,14,1.67
4081,4,16,1
4081,5,8,1
4081,5,9,1
4081,5,10,1
4081,5,11,1
4081,5,13,1.33
4081,5,14,2
4081,5,15,1.5
4081,5,17,1
4081,5,18,1
4081,5,19,1
4081,6,9,1
4081,6,10,1
4081,6,11,1
4081,6,17,1
4081,6,20,1
4081,7,10,1
4081,7,12,1
4081,7,17,1
4082,1,8,1
4082,1,11,1
4082,1,12,1.33
4082,1,13,1
4082,1,16,1
4082,1,17,2
4082,1,18,1
4082,1,19,1
4082,1,20,1
4082,2,8,1
4082,2,9,1
4082,2,12,1
4082,2,13,1
4082,2,14,1
4082,2,15,1
4082,2,19,1
4082,3,9,1
4082,3,10,1
4082,3,11,1
4082,3,12,1
4082,3,13,1.33
4082,3,14,1
4082,3,16,1
4082,3,17,1
4082,3,18,1
4082,3,19,1
4082,4,8,2
4082,4,9,1
4082,4,10,1
4082,4,11,1
4082,4,12,1
4082,4,13,1
4082,4,14,1
4082,4,17,1
4082,4,19,2
4082,4,20,2
4082,5,8,1
4082,5,9,1
4082,5,10,1.33
4082,5,11,1.5
4082,5,12,1.75
4082,5,13,1.67
4082,5,14,2
4082,5,15,2
4082,5,17,1
4082,5,20,1
4082,6,8,2
4082,6,11,1
4082,6,12,1.5
4082,6,13,1.5
4082,6,14,1
4082,6,15,1
4082,6,16,1
4083,1,8,1.25
4083,1,9,2.33
4083,1,10,1.75
4083,1,11,1
4083,1,12,1.75
4083,1,13,4.5
4083,1,14,3
4083,1,15,2
4083,1,16,1.75
4083,1,17,3
4083,1,18,3
4083,1,19,1.33
4083,1,20,1
4083,2,8,1
4083,2,9,1.67
4083,2,10,1.5
4083,2,11,1
4083,2,12,1.75
4083,2,13,3.5
4083,2,14,3.25
4083,2,15,2.25
4083,2,16,2
4083,2,17,2.75
4083,2,18,2.25
4083,2,19,1
4083,3,8,1
4083,3,9,1.5
4083,3,10,1.33
4083,3,11,1.5
4083,3,12,2
4083,3,13,2.75
4083,3,14,5.25
4083,3,15,2
4083,3,16,1.25
4083,3,17,3
4083,3,18,2.5
4083,3,19,2
4083,3,20,1
4083,4,8,2
4083,4,9,1.33
4083,4,10,2
4083,4,11,1.5
4083,4,12,1
4083,4,13,2.75
4083,4,14,3
4083,4,15,2.5
4083,4,16,1.5
4083,4,17,3
4083,4,18,2.75
4083,4,19,2
4083,4,20,1
4083,5,8,1.6
4083,5,9,1.5
4083,5,10,1
4083,5,11,1.25
4083,5,12,1.5
4083,5,13,2.4
4083,5,14,4.25
4083,5,15,2
4083,5,16,2.8
4083,5,17,2.6
4083,5,18,3
4083,5,19,2.25
4083,5,20,1.67
4083,6,8,1
4083,6,11,2
4083,6,12,1.75
4083,6,13,3.4
4083,6,14,2.75
4083,6,15,2
4083,6,16,1.6
4083,6,17,2.6
4083,6,18,1.8
4083,6,19,1.67
4083,6,20,1
4083,7,12,2
4083,7,14,2
4083,7,15,1
4083,7,16,1
4083,7,17,1
4084,1,8,1.75
4084,1,9,1.25
4084,1,10,1.5
4084,1,11,2
4084,1,12,1.5
4084,1,13,2.33
4084,1,14,1
4084,1,15,1.5
4084,1,16,2.25
4084,1,17,2
4084,1,18,1.33
4084,1,19,1.67
4084,1,20,1
4084,2,8,1.5
4084,2,9,2.25
4084,2,10,2
4084,2,11,1.75
4084,2,12,2.5
4084,2,13,1.5
4084,2,14,1.75
4084,2,15,1.75
4084,2,16,2.5
4084,2,17,1.5
4084,2,18,1.25
4084,2,19,1
4084,2,20,1.25
4084,3,8,2
4084,3,9,1.33
4084,3,10,1.75
4084,3,11,3
4084,3,12,3
4084,3,13,2.75
4084,3,14,1.5
4084,3,15,2.75
4084,3,16,2.25
4084,3,17,2
4084,3,18,1.67
4084,3,19,1.67
4084,3,20,1.25
4084,4,8,2
4084,4,9,1.75
4084,4,10,2
4084,4,11,2.25
4084,4,12,2
4084,4,13,3
4084,4,14,4.5
4084,4,15,3
4084,4,16,4
4084,4,17,3.5
4084,4,18,2
4084,4,19,2
4084,4,20,1.25
4084,5,8,2.2
4084,5,9,2.25
4084,5,10,2.67
4084,5,11,1.8
4084,5,12,1.75
4084,5,13,2.5
4084,5,14,2
4084,5,15,3.6
4084,5,16,2.4
4084,5,17,1.8
4084,5,18,1.6
4084,5,19,1
4084,5,20,1.4
4084,6,8,1.2
4084,6,9,2
4084,6,10,1.8
4084,6,11,2
4084,6,12,1.4
4084,6,13,2.2
4084,6,14,2
4084,6,15,2
4084,6,16,3
4084,6,17,2
4084,6,18,2
4084,6,19,1.67
4084,6,20,1.67
4084,7,8,1
4084,7,14,1
4084,7,16,1
4084,7,17,1
4088,1,8,1.5
4088,1,9,1.33
4088,1,10,1
4088,1,11,4
4088,1,12,2
4088,1,13,2.75
4088,1,14,1
4088,1,15,1
4088,1,16,1
4088,1,17,1
4088,1,18,1
4088,1,19,1
4088,1,20,2
4088,2,8,1
4088,2,9,3
4088,2,10,1.5
4088,2,11,1.67
4088,2,12,3
4088,2,13,1.75
4088,2,14,1.33
4088,2,15,3
4088,2,16,3.5
4088,2,17,1
4088,2,18,1
4088,2,19,2
4088,2,20,2
4088,3,8,1.33
4088,3,9,4
4088,3,10,4.5
4088,3,11,2
4088,3,12,2.25
4088,3,13,2
4088,3,14,2
4088,3,15,1.67
4088,3,16,1
4088,3,17,1.5
4088,3,18,2
4088,3,19,2
4088,3,20,1
4088,4,8,2.5
4088,4,9,2.5
4088,4,10,2
4088,4,11,3.33
4088,4,12,3.5
4088,4,13,2
4088,4,14,3
4088,4,15,2.5
4088,4,16,1.5
4088,4,17,2
4088,4,18,2
4088,4,19,2
4088,4,20,1
4088,5,8,3
4088,5,9,1.5
4088,5,10,1.67
4088,5,11,2
4088,5,12,1
4088,5,13,1.33
4088,5,14,2
4088,5,15,1.2
4088,5,16,1.25
4088,5,17,1
4088,5,18,1
4088,5,19,2.33
4088,5,20,1
4088,6,8,1
4088,6,9,1.33
4088,6,10,1.5
4088,6,11,1.5
4088,6,12,2
4088,6,13,1
4088,6,14,3
4088,6,15,1
4088,6,16,1
4088,6,17,1
4088,6,18,1
4088,6,19,1
4088,6,20,1.5
4091,1,8,2
4091,1,9,2
4091,1,10,1.33
4091,1,11,1.33
4091,1,12,1
4091,1,13,2
4091,1,14,3.33
4091,1,15,2
4091,1,16,1
4091,1,17,1
4091,1,18,1.5
4091,1,19,1
4091,2,8,1.67
4091,2,9,1
4091,2,10,1.67
4091,2,11,2
4091,2,12,2.5
4091,2,13,2.33
4091,2,14,2
4091,2,15,1.75
4091,2,16,2
4091,2,17,1.33
4091,2,18,1
4091,2,19,1
4091,3,8,3.25
4091,3,9,2
4091,3,10,2.5
4091,3,11,1.67
4091,3,12,2.33
4091,3,13,1.25
4091,3,14,2.25
4091,3,15,1.67
4091,3,16,1
4091,3,17,2
4091,3,18,1
4091,3,19,1
4091,3,20,1.25
4091,4,8,2.67
4091,4,9,3
4091,4,10,2.25
4091,4,11,2.5
4091,4,12,3.33
4091,4,13,2.33
4091,4,14,3.25
4091,4,15,2
4091,4,16,1.33
4091,4,17,1.33
4091,4,18,1
4091,4,20,1
4091,5,8,2
4091,5,9,1.5
4091,5,10,2.75
4091,5,11,3
4091,5,12,1.2
4091,5,13,1.4
4091,5,14,1.6
4091,5,15,1.2
4091,5,16,1.5
4091,5,17,1
4091,6,8,1
4091,6,9,1
4091,6,10,1.5
4091,6,11,1.67
4091,6,12,1
4091,6,13,1.67
4091,6,14,1.75
4091,6,15,1
4091,6,16,1
4091,6,17,1
4091,6,18,1
4091,6,19,1
4092,1,8,1
4092,1,9,2
4092,1,10,1.67
4092,1,11,1.33
4092,1,12,1.67
4092,1,13,2.25
4092,1,14,2.33
4092,1,15,2
4092,1,16,1.5
4092,1,17,1.33
4092,1,18,1
4092,2,8,1.67
4092,2,9,1.33
4092,2,10,1.25
4092,2,11,2
4092,2,12,1.5
4092,2,13,4
4092,2,14,1.5
4092,2,15,2
4092,2,16,1
4092,2,17,1
4092,2,20,1
4092,3,8,1
4092,3,9,1.33
4092,3,10,1.5
4092,3,11,1.33
4092,3,12,2
4092,3,13,1
4092,3,14,1
4092,3,15,1
4092,3,16,1
4092,4,8,1
4092,4,9,2
4092,4,10,2
4092,4,11,1.67
4092,4,12,2
4092,4,13,2
4092,4,14,2.33
4092,4,15,1.5
4092,4,16,2
4092,4,17,1
4092,4,18,2
4092,4,19,1
4092,5,8,1.67
4092,5,9,1.5
4092,5,10,1.75
4092,5,11,1.5
4092,5,12,1.25
4092,5,13,1.25
4092,5,14,1
4092,5,15,1.5
4092,5,16,1.5
4092,5,17,1.5
4092,5,18,1
4092,5,19,1
4092,6,8,1
4092,6,9,1
4092,6,10,1
4092,6,12,1
4092,6,13,1
4092,6,14,2
4092,6,15,1
4092,6,16,1
4092,6,17,1
4092,6,18,1
4092,7,14,1
4093,1,8,1
4093,1,9,3
4093,1,10,4
4093,1,11,2.25
4093,1,12,2.33
4093,1,13,2.75
4093,1,14,2.75
4093,1,15,2
4093,1,16,2.25
4093,1,17,1
4093,1,18,1
4093,1,19,1
4093,2,8,2.67
4093,2,9,5.5
4093,2,10,3
4093,2,11,3
4093,2,12,3.5
4093,2,13,2.5
4093,2,14,1.5
4093,2,15,2.5
4093,2,16,2
4093,2,17,2.33
4093,2,18,1.5
4093,2,19,1
4093,2,20,1
4093,3,8,2.5
4093,3,9,3.5
4093,3,10,2.75
4093,3,11,3
4093,3,12,1.75
4093,3,13,2
4093,3,14,3
4093,3,15,2.67
4093,3,16,2.75
4093,3,17,2.5
4093,3,18,1.5
4093,4,8,2.75
4093,4,9,5.67
4093,4,10,3
4093,4,11,2.67
4093,4,12,1.25
4093,4,13,2
4093,4,14,3
4093,4,15,2
4093,4,16,2
4093,4,17,1
4093,4,18,1
4093,4,19,1
4093,4,20,1
4093,5,8,2.75
4093,5,9,2.4
4093,5,10,2
4093,5,11,3.25
4093,5,12,2
4093,5,13,2.2
4093,5,14,1.6
4093,5,15,1.5
4093,5,16,2
4093,5,17,2
4093,5,18,1.2
4093,5,19,1.5
4093,5,20,1.25
4093,6,8,2.67
4093,6,9,2
4093,6,10,1.67
4093,6,11,1.67
4093,6,12,1.2
4093,6,13,2
4093,6,14,1.33
4093,6,15,2
4093,6,16,1
4093,6,17,1
4093,6,18,1
4093,6,19,1
4093,7,12,1
4093,7,14,1
4094,1,8,1.25
4094,1,9,1.33
4094,1,10,2
4094,1,11,2.67
4094,1,12,1.75
4094,1,13,2
4094,1,14,1.5
4094,1,15,1.33
4094,1,16,1
4094,1,17,1
4094,1,18,1
4094,1,19,1
4094,1,20,1
4094,2,8,1.67
4094,2,9,1.67
4094,2,10,1.75
4094,2,11,2.25
4094,2,12,2.75
4094,2,13,2.5
4094,2,14,2
4094,2,15,2
4094,2,16,2
4094,2,17,1
4094,2,18,1.5
4094,2,19,1
4094,2,20,1
4094,3,8,2
4094,3,9,1.5
4094,3,10,2.75
4094,3,11,3
4094,3,12,2.75
4094,3,13,3
4094,3,14,2.67
4094,3,15,1.5
4094,3,16,2.33
4094,3,17,2
4094,3,18,2
4094,3,19,2
4094,3,20,2
4094,4,8,2.75
4094,4,9,3.25
4094,4,10,3.75
4094,4,11,2.75
4094,4,12,4.75
4094,4,13,6
4094,4,14,3.33
4094,4,15,3.33
4094,4,16,2.67
4094,4,17,3.33
4094,4,18,3.33
4094,4,19,2.33
4094,4,20,2
4094,5,8,2.2
4094,5,9,2.2
4094,5,10,2.5
4094,5,11,3.2
4094,5,12,2.8
4094,5,13,2
4094,5,14,1.75
4094,5,15,1
4094,5,16,1
4094,5,17,1.5
4094,5,18,1
4094,5,19,1
4094,5,20,1.5
4094,6,9,1
4094,6,10,1
4094,6,11,2
4094,6,12,1
4094,6,13,1.5
4094,6,14,3
4094,6,15,1
4094,6,17,1
4094,6,20,1
4094,7,10,1
4094,7,11,1
4094,7,19,1
4096,1,8,2
4096,1,9,2.67
4096,1,10,2.25
4096,1,11,2.5
4096,1,12,3
4096,1,13,2.5
4096,1,14,3
4096,1,15,2
4096,1,16,1.5
4096,1,17,2
4096,1,18,2.5
4096,1,19,1.5
4096,1,20,1.67
4096,2,8,2.75
4096,2,9,3
4096,2,10,2.25
4096,2,11,4.5
4096,2,12,2.67
4096,2,13,2
4096,2,14,1.67
4096,2,15,2.33
4096,2,16,2
4096,2,17,1
4096,2,18,2
4096,2,19,1
4096,2,20,1
4096,3,8,3.5
4096,3,9,3.75
4096,3,10,4
4096,3,11,4.25
4096,3,12,2.75
4096,3,13,2.5
4096,3,14,1.67
4096,3,15,2.25
4096,3,16,2.33
4096,3,17,1.33
4096,3,18,1.5
4096,3,19,1
4096,3,20,1.25
4096,4,8,3.5
4096,4,9,2.75
4096,4,10,3.25
4096,4,11,5.33
4096,4,12,4.67
4096,4,13,2.75
4096,4,14,2.5
4096,4,15,1
4096,4,16,1.75
4096,4,17,2
4096,4,19,1
4096,4,20,1
4096,5,8,2.5
4096,5,9,2
4096,5,10,3.2
4096,5,11,1.6
4096,5,12,2.2
4096,5,13,2
4096,5,14,3.2
4096,5,15,2.25
4096,5,16,2
4096,5,17,1
4096,5,18,1.33
4096,5,19,1.67
4096,5,20,2
4096,6,8,2
4096,6,9,1
4096,6,10,2
4096,6,11,2
4096,6,12,1.67
4096,6,13,2
4096,6,14,2.25
4096,6,15,1.5
4096,6,16,1.33
4096,6,17,1.67
4096,6,18,1
4096,6,19,1
4096,6,20,1
4096,7,11,1
4096,7,14,2
4096,7,15,1
4096,7,16,1
4096,7,17,1
4097,1,8,1.5
4097,1,9,1.5
4097,1,10,1.33
4097,1,11,1
4097,1,12,1
4097,1,13,2.33
4097,1,14,1
4097,1,16,1
4097,1,18,1
4097,1,19,1
4097,2,8,1.5
4097,2,9,1
4097,2,10,1
4097,2,11,1
4097,2,12,2
4097,2,13,1.67
4097,2,14,2
4097,2,15,1
4097,2,16,1.5
4097,2,17,1.5
4097,2,18,2
4097,2,19,1
4097,2,20,1
4097,3,8,1
4097,3,9,1
4097,3,10,1
4097,3,11,1
4097,3,12,1.5
4097,3,14,1
4097,3,15,1
4097,3,16,1
4097,3,18,2
4097,3,19,1
4097,4,8,1
4097,4,9,1
4097,4,10,1.5
4097,4,11,1
4097,4,12,2
4097,4,13,1
4097,4,14,2
4097,4,16,1
4097,4,17,2.5
4097,4,18,1
4097,4,19,1
4097,4,20,1.5
4097,5,8,2.33
4097,5,9,1
4097,5,10,1.75
4097,5,11,1
4097,5,12,1.5
4097,5,13,1.33
4097,5,14,1.5
4097,5,15,1.33
4097,5,16,3
4097,5,17,1
4097,5,18,1
4097,5,19,1.5
4097,5,20,1
4097,6,8,1
4097,6,9,1
4097,6,10,1.67
4097,6,11,2
4097,6,12,1
4097,6,13,1.5
4097,6,14,1
4097,6,15,1.5
4097,6,16,1.75
4097,6,17,2
4097,6,18,1
4097,6,19,1
4097,6,20,1
4097,7,9,1
4097,7,10,1
4098,1,8,1
4098,1,9,1
4098,1,10,2
4098,1,11,1
4098,1,12,1.5
4098,1,13,3.5
4098,1,14,2
4098,1,15,1.33
4098,1,16,1.25
4098,1,17,2
4098,1,18,1.67
4098,1,19,1
4098,1,20,1.33
4098,2,8,1.5
4098,2,9,1.67
4098,2,10,1.67
4098,2,11,1.75
4098,2,12,2.67
4098,2,13,2
4098,2,14,1
4098,2,15,2
4098,2,16,1.33
4098,2,17,1.33
4098,2,18,1.33
4098,2,19,1.33
4098,2,20,1
4098,3,8,1
4098,3,9,1.33
4098,3,10,3.5
4098,3,11,2.33
4098,3,12,3
4098,3,13,3.25
4098,3,14,2.5
4098,3,15,2
4098,3,16,2
4098,3,17,1.67
4098,3,18,2
4098,3,19,1.33
4098,3,20,1.33
4098,4,8,1
4098,4,9,1
4098,4,10,1
4098,4,11,1.5
4098,4,12,2
4098,4,13,2
4098,4,14,1.5
4098,4,15,2.33
4098,4,16,2.5
4098,4,17,1.5
4098,4,18,1.33
4098,4,19,1
4098,4,20,1.33
4098,5,8,1.67
4098,5,9,1.8
4098,5,10,1.5
4098,5,11,1.2
4098,5,12,1.25
4098,5,13,1.67
4098,5,14,1.67
4098,5,15,1.25
4098,5,16,2.2
4098,5,17,1.5
4098,5,18,1.67
4098,5,19,1.33
4098,5,20,1.25
4098,6,8,1
4098,6,9,1.75
4098,6,10,1.6
4098,6,11,1.25
4098,6,12,2
4098,6,13,1.25
4098,6,14,2.33
4098,6,15,1.33
4098,6,16,1
4098,6,17,1.5
4098,6,18,1
4098,6,19,1
4098,6,20,2
4098,7,17,1
4101,2,13,2
4101,2,14,1
4101,2,15,1
4101,4,10,1
4101,4,11,1
4101,4,12,1
4101,4,13,1
4101,4,14,1
4101,4,15,1
4101,4,16,1
4101,4,17,1
4101,4,18,1
4101,4,19,1
4101,4,20,1
4101,6,10,1
4101,6,11,1
4101,6,12,1
4101,6,20,1
4103,1,8,1.67
4103,1,9,1
4103,1,10,1.5
4103,1,11,2
4103,1,12,1.5
4103,1,13,1.67
4103,1,14,1
4103,1,15,1.75
4103,1,16,1
4103,1,18,1
4103,2,8,1
4103,2,9,1.5
4103,2,10,1
4103,2,11,1.67
4103,2,12,2
4103,2,13,1.5
4103,2,14,1
4103,2,15,1
4103,2,16,1
4103,2,20,2
4103,3,8,1
4103,3,9,2
4103,3,10,2
4103,3,11,1.67
4103,3,12,1
4103,3,13,1.67
4103,3,14,1.5
4103,3,15,1
4103,3,16,1
4103,4,8,2
4103,4,9,1
4103,4,10,1
4103,4,11,1.5
4103,4,12,1.67
4103,4,13,1
4103,4,14,1.67
4103,4,15,1.5
4103,4,17,1
4103,4,18,1
4103,4,20,1
4103,5,8,1
4103,5,9,1
4103,5,10,1.33
4103,5,11,1.25
4103,5,12,1
4103,5,13,3
4103,5,14,2
4103,5,15,3
4103,5,16,1
4103,5,17,3
4103,5,18,1
4103,5,19,1
4103,5,20,1
4103,6,8,1.33
4103,6,9,1
4103,6,10,2
4103,6,11,1
4103,6,12,1
4103,6,13,1.33
4103,6,14,1
4103,6,15,1
4103,6,17,1
4103,6,19,1
4103,7,12,1
4103,7,14,2
4113,1,8,1.5
4113,1,9,1
4113,1,10,1
4113,1,11,1
4113,1,12,1
4113,1,13,1.5
4113,1,14,1
4113,1,15,2
4113,1,16,2
4113,1,17,1
4113,1,19,1
4113,1,20,1
4113,2,8,1
4113,2,9,1
4113,2,10,1.25
4113,2,11,1
4113,2,12,1.33
4113,2,13,1.5
4113,2,14,1.33
4113,2,15,1
4113,2,18,1.5
4113,2,19,1
4113,3,8,1
4113,3,9,1
4113,3,10,1
4113,3,11,2.33
4113,3,12,1
4113,3,13,1.67
4113,3,14,1
4113,3,15,1.5
4113,3,17,1
4113,4,8,2
4113,4,9,2
4113,4,10,2
4113,4,11,1
4113,4,12,2
4113,4,13,1
4113,4,14,1.33
4113,4,15,1
4113,4,16,1
4113,4,17,3
4113,4,19,1
4113,5,8,1.5
4113,5,9,2
4113,5,10,1.33
4113,5,11,1.5
4113,5,12,1
4113,5,13,1
4113,5,14,1
4113,5,16,2
4113,5,17,1
4113,6,8,1
4113,6,9,1
4113,6,10,1
4113,6,11,1
4113,6,13,1
4113,6,14,1
4113,6,15,1
4113,6,16,1
4113,6,17,1
4113,6,19,1
4113,6,20,1
4113,7,11,1
4113,7,12,1
4113,7,19,1
4113,7,20,1
4114,1,8,2.5
4114,1,9,2.67
4114,1,10,2
4114,1,11,3.5
4114,1,12,3.5
4114,1,13,2.25
4114,1,14,3.33
4114,1,15,1
4114,1,16,1
4114,1,17,1.5
4114,1,18,2
4114,1,19,2
4114,2,8,3
4114,2,9,4
4114,2,10,4.75
4114,2,11,4.25
4114,2,12,3.5
4114,2,13,2
4114,2,14,1.5
4114,2,15,2
4114,2,16,1.5
4114,2,17,1
4114,2,18,1.5
4114,2,19,1
4114,3,8,3.5
4114,3,9,3
4114,3,10,4.5
4114,3,11,4
4114,3,12,2.5
4114,3,13,1.67
4114,3,14,2.5
4114,3,15,3
4114,3,16,2
4114,3,17,1.67
4114,3,18,1
4114,3,19,1
4114,3,20,1
4114,4,8,2.5
4114,4,9,2
4114,4,10,1.75
4114,4,11,2.5
4114,4,12,1.25
4114,4,13,1.5
4114,4,14,1.5
4114,4,15,2
4114,4,16,1
4114,4,17,1
4114,4,18,1.5
4114,4,19,1
4114,4,20,1
4114,5,8,2
4114,5,9,3.4
4114,5,10,3.8
4114,5,11,2.5
4114,5,12,1.6
4114,5,13,2
4114,5,14,2
4114,5,15,1.33
4114,5,16,1.33
4114,5,17,1
4114,5,18,1
4114,5,19,1
4114,6,8,2
4114,6,9,1.33
4114,6,10,1.5
4114,6,11,1
4114,6,12,1
4114,6,13,1.33
4114,6,14,2
4114,6,15,1.33
4114,6,16,1
4114,6,18,1.33
4114,6,20,1
4115,1,8,2.67
4115,1,9,1.33
4115,1,10,1
4115,1,11,1
4115,1,12,1
4115,1,13,1
4115,1,14,1.75
4115,1,15,1.33
4115,1,16,1.5
4115,1,17,2
4115,1,18,1.33
4115,1,19,1.67
4115,1,20,1.5
4115,2,8,2.5
4115,2,9,2.5
4115,2,10,1.5
4115,2,11,2.25
4115,2,12,2
4115,2,13,1
4115,2,14,1
4115,2,15,1.67
4115,2,16,1.5
4115,2,17,1
4115,2,18,1
4115,2,19,1
4115,2,20,1
4115,3,8,2
4115,3,9,2.75
4115,3,10,3
4115,3,11,2.67
4115,3,12,1.5
4115,3,13,1.5
4115,3,14,2
4115,3,15,1.5
4115,3,16,1
4115,3,17,1
4115,3,18,1
4115,3,19,1.67
4115,3,20,1
4115,4,8,2.75
4115,4,9,2.67
4115,4,10,1.75
4115,4,11,3
4115,4,12,3.67
4115,4,13,1.67
4115,4,14,1.5
4115,4,15,1.5
4115,4,16,1
4115,4,17,2
4115,4,18,1
4115,4,19,1
4115,4,20,1
4115,5,8,1.8
4115,5,9,2.2
4115,5,10,1.75
4115,5,11,2.25
4115,5,12,3
4115,5,13,2.5
4115,5,14,2.5
4115,5,15,2.25
4115,5,16,1.5
4115,5,17,1.33
4115,5,18,1.5
4115,5,19,2
4115,5,20,2
4115,6,8,1
4115,6,9,1
4115,6,10,1.5
4115,6,11,1
4115,6,12,2
4115,6,13,1.25
4115,6,14,1
4115,6,15,1
4115,6,16,1.67
4115,6,17,1
4115,6,18,1.5
4115,6,19,1.33
4121,1,8,1
4121,1,9,2
4121,1,10,2.33
4121,1,11,2.33
4121,1,12,2
4121,1,13,1.5
4121,1,14,1
4121,1,17,1
4121,1,18,1
4121,2,8,1
4121,2,9,1
4121,2,10,1
4121,2,11,1
4121,2,12,1
4121,2,13,1
4121,2,15,1
4121,3,8,1.5
4121,3,9,1.33
4121,3,10,1
4121,3,11,1
4121,3,12,1
4121,3,13,1.67
4121,3,15,1
4121,4,8,1
4121,4,9,1
4121,4,10,2
4121,4,11,1
4121,4,12,1
4121,4,13,1.67
4121,4,14,1.5
4121,4,15,1
4121,5,8,1.33
4121,5,9,1
4121,5,10,1
4121,5,11,1.25
4121,5,12,1.33
4121,5,13,2
4121,5,14,1
4121,5,15,1
4121,5,16,1
4121,6,14,1
4122,1,8,1
4122,1,9,1.5
4122,1,10,2
4122,1,11,2.5
4122,1,12,1.67
4122,1,13,3
4122,1,14,2
4122,1,15,1
4122,1,16,1
4122,1,17,1
4122,1,18,1
4122,2,8,2
4122,2,9,2
4122,2,10,1
4122,2,11,1.5
4122,2,12,1.5
4122,2,13,1.67
4122,2,14,1.33
4122,2,15,1
4122,2,19,1
4122,3,9,1
4122,3,10,2
4122,3,11,1
4122,3,12,1
4122,3,20,1
4122,4,9,1
4122,4,10,2
4122,4,11,1
4122,4,12,1
4122,4,16,1
